"Winkelstahl, rund, L ",   " 45/30/5",2.770,,2.60,6
"Winkelstahl, rund, L ",   " 50/30/4",2.400,,2.55,6
"Winkelstahl, rund, L ",   " 50/30/5",2.960,,2.45,6
"Winkelstahl, rund, L ",   " 50/40/5",3.350,,2.50,6
"Winkelstahl, rund, L ",   " 60/30/5",3.370,,2.50,6
"Winkelstahl, rund, L ",   " 60/30/6",3.980,,2.55,6
"Winkelstahl, rund, L ",   " 60/40/5",3.760,,2.45,6
"Winkelstahl, rund, L ",   " 60/40/6",4.460,,2.50,6
"Winkelstahl, rund, L ",   " 60/40/7",5.140,,2.55,6
"Winkelstahl, rund, L ",   " 65/50/6",5.290,,2.55,6
"Winkelstahl, rund, L ",   " 70/50/6",5.400,,2.45,6
"Winkelstahl, rund, L ",   " 75/50/6",5.640,,2.50,6
"Winkelstahl, rund, L ",   " 75/50/7",6.540,,2.55,6
"Winkelstahl, rund, L ",   " 80/40/6",5.410,,2.45,6
"Winkelstahl, rund, L ",   " 80/40/8",7.070,,2.45,6
"Winkelstahl, rund, L ",   " 80/60/8",8.340,,2.55,6
"Winkelstahl, rund, L ",   " 90/60/6",6.820,,2.70,6
"Winkelstahl, rund, L ",   " 90/60/8",8.960,,2.70,6
"Winkelstahl, rund, L ",   " 100/50/6",6.850,,2.55,6
"Winkelstahl, rund, L ",   " 100/50/8",8.990,,2.45,6
"Winkelstahl, rund, L ",   " 100/50/10",11.070,,2.45,6
"Winkelstahl, rund, L ",   " 100/65/7",8.770,,2.45,6
"Winkelstahl, rund, L ",   " 100/65/9",11.150,,2.45,6
"Winkelstahl, rund, L ",   " 100/65/11",13.420,,2.55,6
"Winkelstahl, rund, L ",   " 100/75/9",11.800,,2.55,6
"Winkelstahl, rund, L ",   " 120/80/8",12.200,,2.55,6
"Winkelstahl, rund, L ",   " 120/80/10",15.000,,2.55,6
"Winkelstahl, rund, L ",   " 120/80/12",17.820,,2.60,6
"Winkelstahl, rund, L ",   " 130/65/8",11.900,,2.60,6
"Winkelstahl, rund, L ",   " 130/65/10",14.600,,2.60,6
"Winkelstahl, rund, L ",   " 130/65/12",17.350,,2.65,6
"Winkelstahl, rund, L ",   " 130/90/12",19.700,,2.60,6
"Winkelstahl, rund, L ",   " 150/75/9",15.300,,2.60,6
"Winkelstahl, rund, L ",   " 150/75/11",18.600,,2.65,6
"Winkelstahl, rund, L ",   " 150/100/10",19.000,,2.60,6
"Winkelstahl, rund, L ",   " 150/100/12",22.530,,2.60,6
"Winkelstahl, rund, L ",   " 150/100/14",26.060,,2.60,6
"Winkelstahl, rund, L ",   " 160/80/10",18.190,,2.50,6
"Winkelstahl, rund, L ",   " 160/80/12",21.590,,2.55,6
"Winkelstahl, rund, L ",   " 160/80/14",24.960,,2.60,6
"Winkelstahl, rund, L ",   " 200/100/10",22.870,,2.50,6
"Winkelstahl, rund, L ",   " 200/100/12",27.230,,2.55,6
"Winkelstahl, rund, L ",   " 200/100/14",31.650,,2.55,6
"Winkelstahl, rund, L ",   " 200/100/16",35.870,,2.60,6
"Winkelstahl, scharf  ",   " 15/15/3",0.630,,3.15,6
"Winkelstahl, scharf  ",   " 20/20/2",0.590,,3.40,6
"Winkelstahl, scharf  ",   " 20/20/3",0.850,,2.70,6
"Winkelstahl, scharf  ",   " 20/20/4",1.100,,2.75,6
"Winkelstahl, scharf  ",   " 25/25/3",1.100,,2.70,6
"Winkelstahl, scharf  ",   " 25/25/4",1.410,,2.65,6
"Winkelstahl, scharf  ",   " 25/25/5",1.800,,2.70,6
"Winkelstahl, scharf  ",   " 30/30/2",0.900,,3.85,6
"Winkelstahl, scharf  ",   " 30/30/3",1.340,,2.60,6
"Winkelstahl, scharf  ",   " 30/30/4",1.760,,2.55,6
"Winkelstahl, scharf  ",   " 30/30/5",2.300,,2.60,6
"Winkelstahl, scharf  ",   " 30/30/6",2.540,,2.65,6
"Winkelstahl, scharf  ",   " 35/35/3",1.570,,2.70,6
"Winkelstahl, scharf  ",   " 35/35/4",2.070,,2.55,6
"Winkelstahl, scharf  ",   " 35/35/5",2.520,,2.60,6
"Winkelstahl, scharf  ",   " 40/40/3",1.820,,2.65,6
"Winkelstahl, scharf  ",   " 40/40/4",2.390,,2.55,6
"Winkelstahl, scharf  ",   " 40/40/5",3.000,,2.55,6
"Winkelstahl, scharf  ",   " 45/45/4",2.700,,2.60,6
"Winkelstahl, scharf  ",   " 45/45/5",3.340,,2.60,6
"Winkelstahl, scharf  ",   " 50/50/4",3.000,,2.55,6
"Winkelstahl, scharf  ",   " 50/50/5",3.700,,2.55,6
"Winkelstahl, scharf  ",   " 50/50/6",4.400,,2.60,6
"Winkelstahl, scharf  ",   " 60/60/5",4.570,,2.60,6
"Winkelstahl, scharf  ",   " 60/60/6",5.350,,2.60,6
"Winkelstahl, scharf  ",   " 80/80/5",6.090,,3.80,6
"Winkelstahl, scharf, L  ",   "  20/10/2.5",0.550,,4.10,6
"Winkelstahl, scharf, L  ",   "  20/14/2.5",0.620,,3.85,6
"Winkelstahl, scharf, L  ",   "  25/10/3",0.750,,3.90,6
"Winkelstahl, scharf, L  ",   "  25/15/3",0.900,,3.80,6
"Winkelstahl, scharf, L  ",   "  25/20/3",1.000,,3.80,6
"Winkelstahl, scharf, L  ",   "  30/15/3.5",1.150,,3.75,6
"Winkelstahl, scharf, L  ",   "  30/20/3",1.100,,2.80,6
"Winkelstahl, scharf, L  ",   "  30/20/4",1.450,,2.80,6
"Winkelstahl, scharf, L  ",   "  35/20/4",1.600,,2.80,6
"Winkelstahl, scharf, L  ",   "  40/20/3",1.350,,2.85,6
"Winkelstahl, scharf, L  ",   "  40/20/4",1.760,,2.65,6
"Winkelstahl, scharf, L  ",   "  40/25/3",1.460,,3.70,6
"Winkelstahl, scharf, L  ",   "  40/25/4",1.920,,2.60,6
"Winkelstahl, scharf, L  ",   "  45/25/4",2.100,,3.70,6
"Winkelstahl, scharf, L  ",   "  45/30/4",2.230,,2.65,6
"Winkelstahl, scharf, L  ",   "  50/30/3",1.820,,3.80,6
"Winkelstahl, scharf, L  ",   "  50/30/4",2.400,,3.15,6
"Winkelstahl, scharf, L  ",   "  50/35/4",2.550,,3.60,6
"Winkelstahl, scharf, L  ",   "  60/30/3",2.050,,3.75,6
"Winkelstahl, scharf, L  ",   "  60/30/4",2.700,,3.60,6
"Winkelstahl, scharf, L  ",   "  60/40/5",3.730,,3.00,6
"Winkelstahl, scharf, L  ",   "  60/40/6",4.400,,3.10,6
"Winkelstahl, scharf, L  ",   "  70/35/4",3.200,,3.75,6
"Winkelstahl, scharf, L  ",   "  70/45/5",4.320,,3.75,6
